,Unnamed: 0,bodyId,type,class,subclass,hemilineage,size,predictedNt,predictedNtProb,ntAcetylcholineProb,ntGabaProb,ntGlutamateProb,somaSide,motor module,step contribution
69,69,10240,DNg108,descending neuron,xl,,7368070460,gaba,0.7204084992408752,0.0046598548069596,0.7204084992408752,0.2704185545444488,,,
70,70,10242,IN19A007,intrinsic neuron,IR,19A,5285900194,gaba,0.6913915872573853,0.008643633686006,0.6916102766990662,0.2957547605037689,LHS,,
71,71,10245,AN12B005,ascending neuron,BA,12B,5031204479,gaba,0.8171782493591309,0.0059874327853322,0.8171782493591309,0.174464538693428,LHS,,
72,72,10247,SNpp53,sensory neuron,campaniform sensilla,,1769673254,acetylcholine,0.4452847242355346,0.4355717897415161,0.1140671968460083,0.4076825678348541,,,
73,73,10255,DNg16,descending neuron,xl,,4926058645,acetylcholine,0.8739767670631409,0.8739767670631409,0.0180372837930917,0.0991207584738731,,,
74,74,10256,IN19A002,intrinsic neuron,IR,19A,5255785573,gaba,0.8712225556373596,0.0134552549570798,0.8714833855628967,0.1112922132015228,LHS,,
75,75,10257,AN06B002,ascending neuron,BA,06B,4677869152,gaba,0.8297902345657349,0.0025377289857715,0.8297902345657349,0.1638083904981613,LHS,,
76,76,10259,IN19A005,intrinsic neuron,IR,19A,5185591039,gaba,0.8064433932304382,0.010678032413125,0.8067750930786133,0.1757916361093521,RHS,,
77,77,10264,IN07B002,intrinsic neuron,BI,07B,5821154606,acetylcholine,0.5673444271087646,0.5677820444107056,0.0813663825392723,0.3349814414978027,LHS,,
78,78,10268,IN13B001,intrinsic neuron,CR,13B,4912002621,gaba,0.8527410626411438,0.0081087090075016,0.8530985713005066,0.1349629610776901,LHS,,
79,79,10269,DNut040,descending neuron,ut,,4862048476,acetylcholine,0.8356286287307739,0.8356286287307739,0.0287805832922458,0.1298755407333374,,,
80,80,10274,INXXX464,intrinsic neuron,IR,TBD,4931408082,acetylcholine,0.815394401550293,0.815394401550293,0.0325204469263553,0.1473887115716934,RHS,,
81,81,10276,IN12A001,intrinsic neuron,BI,12A,4893889481,acetylcholine,0.9284449219703674,0.9289073944091796,0.0123164607211947,0.0551739446818828,RHS,,
82,82,10279,DNxl049,descending neuron,xl,,4886295190,acetylcholine,0.9269415140151978,0.9269415140151978,0.0140548013150691,0.0550370141863822,,,
83,83,10280,IN09A001,intrinsic neuron,BR,09A,4812450037,gaba,0.8635028004646301,0.0045074955560266,0.8635028004646301,0.1261525601148605,LHS,,
84,84,10282,AN19A018,ascending neuron,BA,19A,5513056944,acetylcholine,0.9043301939964294,0.9043301939964294,0.0145447207614779,0.0759947076439857,LHS,,
85,85,10284,DNut040,descending neuron,ut,,4813758539,acetylcholine,0.8347445726394653,0.8347445726394653,0.027832681313157,0.1299940794706344,,,
86,86,10291,DNxl134,descending neuron,xl,,4807140046,acetylcholine,0.9349219799041748,0.9349219799041748,0.0130889089778065,0.0468915030360221,,,
87,87,10293,IN09A001,intrinsic neuron,BR,09A,5018322923,gaba,0.8347562551498413,0.0050954590551555,0.8349540829658508,0.1505983620882034,RHS,,
88,88,10294,AN07B003,ascending neuron,BA,07B,4761005993,acetylcholine,0.8717052936553955,0.8719906210899353,0.0254294984042644,0.0978148207068443,RHS,,
89,89,10297,IN07B006,intrinsic neuron,BI,07B,4626012009,acetylcholine,0.8070264458656311,0.807913064956665,0.0584968142211437,0.1259592622518539,RHS,,
90,90,10298,IN07B002,intrinsic neuron,BI,07B,5149900001,acetylcholine,0.7823489308357239,0.7823489308357239,0.0475723855197429,0.1620988845825195,RHS,,
91,91,10299,INXXX025,intrinsic neuron,BI,TBD,3095075334,acetylcholine,0.8771926164627075,0.8771926164627075,0.0237544942647218,0.09373190253973,LHS,,
92,92,10303,IN01A002,intrinsic neuron,BI,01A,4809731453,acetylcholine,0.9453309178352356,0.9457953572273254,0.0038487031124532,0.047055821865797,RHS,,
93,93,10306,IN07B007,intrinsic neuron,BI,07B,3870436738,glutamate,0.9425693154335022,0.0182902999222278,0.0368397533893585,0.9425693154335022,RHS,,
94,94,10307,DNb05,descending neuron,xn,,4721053202,acetylcholine,0.9311922192573548,0.9311922192573548,0.0113349901512265,0.0546026714146137,,,
95,95,10315,DNb05,descending neuron,xn,,4623723911,acetylcholine,0.9260454773902892,0.9260454773902892,0.0128566110506653,0.0555982664227485,,,
96,96,10317,IN19A005,intrinsic neuron,IR,19A,4862215024,gaba,0.7785139679908752,0.0054859248921275,0.78136146068573,0.2100939601659774,LHS,,
97,97,10320,IN13B001,intrinsic neuron,CR,13B,4900685152,gaba,0.8597175478935242,0.0297322627156972,0.8602265119552612,0.1054345220327377,RHS,,
98,98,10322,AN07B003,ascending neuron,BA,07B,4634874028,acetylcholine,0.8406336307525635,0.8406336307525635,0.0294442735612392,0.123291827738285,LHS,,
99,99,10323,DNp15,descending neuron,ut,,3180783527,acetylcholine,0.8554642796516418,0.8554642796516418,0.0355397313833236,0.0989080742001533,,,
100,100,10330,IN27X004,intrinsic neuron,BI,27X,6055890171,glutamate,0.3510780036449432,0.2013088464736938,0.3380476534366607,0.3521355092525482,RHS,,
101,101,10331,DNp02,descending neuron,lt,,4565977086,acetylcholine,0.8548246026039124,0.8548246026039124,0.0259386021643877,0.108033575117588,,,
102,102,10332,IN08A002,intrinsic neuron,IR,08A,5544761367,glutamate,0.92179936170578,0.0292520560324192,0.0458083823323249,0.9229585528373718,LHS,,
103,103,10334,AN18B004,ascending neuron,BA,18B,4344489197,acetylcholine,0.7846993207931519,0.785948634147644,0.0503875873982906,0.1491107046604156,LHS,,
104,104,10335,IN07B010,intrinsic neuron,BI,07B,4580397951,acetylcholine,0.770280659198761,0.770598828792572,0.0523155704140663,0.169023185968399,RHS,,
105,105,10336,DNg98,descending neuron,xn,,4648362008,gaba,0.8861861824989319,0.0041867834515869,0.8861861824989319,0.1038795411586761,,,
106,106,10338,dMS9,ascending neuron,BA,19B,5426770959,acetylcholine,0.9060699343681335,0.9060699343681335,0.0113319847732782,0.0774979889392852,LHS,,
107,107,10339,DNg100,descending neuron,xl,,7435937069,acetylcholine,0.9416000843048096,0.9416000843048096,0.0162685234099626,0.0374357737600803,,,
108,108,10340,IN07B006,intrinsic neuron,BI,07B,4534455097,acetylcholine,0.8492062091827393,0.8492062091827393,0.0367994308471679,0.1097819432616233,LHS,,
109,109,10342,IN09A002,intrinsic neuron,IR,09A,3930318211,gaba,0.6508146524429321,0.0435913354158401,0.6515931487083435,0.2989774346351623,LHS,,
110,110,10348,IN27X001,intrinsic neuron,BI,27X,8156027728,gaba,0.8565617203712463,0.0041636046953499,0.8565617203712463,0.1353130042552948,RHS,,
111,111,10351,AN19A018,ascending neuron,BA,19A,5222603596,acetylcholine,0.881989598274231,0.881989598274231,0.01692920550704,0.0943028777837753,RHS,,
112,112,10354,IN08A002,intrinsic neuron,IR,08A,5541935227,glutamate,0.8679226636886597,0.0490600652992725,0.0767390877008438,0.8693597912788391,RHS,,
113,113,10362,IN03A001,intrinsic neuron,II,03A,4931679048,acetylcholine,0.7713299989700317,0.7713299989700317,0.0564959682524204,0.1654255539178848,LHS,,
114,114,10363,IN19A004,intrinsic neuron,IR,19A,4442078751,glutamate,0.5089681148529053,0.0079807955771684,0.511202871799469,0.4672948718070984,RHS,,
115,115,10370,IN12B003,intrinsic neuron,BR,12B,4848748323,gaba,0.8629316687583923,0.0045620701275765,0.8634951114654541,0.1251738667488098,LHS,,
116,116,10373,IN07B002,intrinsic neuron,BI,07B,4747848558,acetylcholine,0.7143647074699402,0.7149622440338135,0.060107983648777,0.2163799703121185,LHS,,
117,117,10385,IN19B005,intrinsic neuron,BR,19B,4398760634,acetylcholine,0.822592556476593,0.8231655955314636,0.0342658795416355,0.1349647492170334,LHS,,
118,118,10387,IN04B001,intrinsic neuron,II,04B,4979164706,acetylcholine,0.9258132576942444,0.9258132576942444,0.0163085721433162,0.0541160255670547,LHS,,
119,119,10389,IN13A050,intrinsic neuron,IR,13A,517594307,gaba,0.8276017308235168,0.0058660679496824,0.8276017308235168,0.1599032878875732,LHS,,
120,120,10390,IN12B003,intrinsic neuron,BR,12B,4407248281,gaba,0.8606948852539062,0.0210525263100862,0.8606948852539062,0.1158026978373527,RHS,,
121,121,10395,IN08A003,intrinsic neuron,BR,08A,3889237815,glutamate,0.9523791074752808,0.0129106370732188,0.0307808723300695,0.953053891658783,RHS,,
122,122,10396,IN03B011,intrinsic neuron,BI,03B,4386235991,gaba,0.8714784979820251,0.0032430430874228,0.8714784979820251,0.1228923872113227,RHS,,
123,123,10397,AN12B005,ascending neuron,BA,12B,4856614929,gaba,0.8524681329727173,0.0040719229727983,0.8524681329727173,0.1382467597723007,RHS,,
124,124,10399,DNg93,descending neuron,xl,,4398656487,gaba,0.9222294688224792,0.0089386757463216,0.9222294688224792,0.0584020055830478,,,
125,125,10404,IN07B002,intrinsic neuron,BI,07B,5345263320,acetylcholine,0.7784886360168457,0.7786965370178223,0.0454937256872653,0.1681257039308548,RHS,,
126,126,10410,DNd03,descending neuron,xn,,4666700217,glutamate,0.7896482944488525,0.0982985571026802,0.1029433906078338,0.7896482944488525,,,
127,127,10411,AN14A003,ascending neuron,CA,14A,3276173473,glutamate,0.9616743326187134,0.0101707028225064,0.0217458400875329,0.9636147022247314,LHS,,
128,128,10412,IN03A001,intrinsic neuron,II,03A,4932588106,acetylcholine,0.770258903503418,0.770258903503418,0.0381220206618309,0.1842037737369537,RHS,,
129,129,10414,IN04B001,intrinsic neuron,II,04B,4312554687,acetylcholine,0.8539789319038391,0.8539789319038391,0.0225736740976572,0.1198264956474304,RHS,,
130,130,10416,IN07B002,intrinsic neuron,BI,07B,4967335038,acetylcholine,0.6342591047286987,0.6457282900810242,0.0705453380942344,0.272184282541275,LHS,,
131,131,10418,AN07B005,ascending neuron,BA,07B,4134601034,acetylcholine,0.9509851336479188,0.9509851336479188,0.0114127025008201,0.0322128906846046,LHS,,
132,132,10420,DNg93,descending neuron,xl,,4221158875,gaba,0.935271143913269,0.007547924760729,0.9354583621025084,0.0506038777530193,,,
133,133,10422,IN19A012,intrinsic neuron,II,19A,4283561567,acetylcholine,0.8953127264976501,0.8953127264976501,0.0228708237409591,0.0744477361440658,RHS,,
134,134,10423,IN07B007,intrinsic neuron,BI,07B,3891064441,glutamate,0.9110993146896362,0.0439301244914531,0.0432012490928173,0.911607563495636,RHS,,
135,135,10424,IN14A001,intrinsic neuron,CR,14A,3950106714,gaba,0.6757683157920837,0.0137092713266611,0.6734951734542847,0.3074041306972503,LHS,,
136,136,10427,IN19A007,intrinsic neuron,IR,19A,4612383668,gaba,0.6392602920532227,0.0135254450142383,0.6428136825561523,0.3403643071651459,RHS,,
137,137,10428,DNp31,descending neuron,ut,,4156586995,acetylcholine,0.8853214383125305,0.8853214383125305,0.0167045481503009,0.0942915976047515,,,
138,138,10429,AN03B009,ascending neuron,BA,03B,5224389229,gaba,0.8080101013183594,0.004455282818526,0.8080101013183594,0.1835316866636276,LHS,,
139,139,10436,DNp31,descending neuron,ut,,4111635505,acetylcholine,0.878538191318512,0.878538191318512,0.0192015245556831,0.0989801958203315,,,
140,140,10440,IN07B010,intrinsic neuron,BI,07B,4172169491,acetylcholine,0.7733045816421509,0.7733045816421509,0.0335731469094753,0.1870560646057129,LHS,,
141,141,10443,AN07B005,ascending neuron,BA,07B,4164525961,acetylcholine,0.951262593269348,0.951262593269348,0.0098267635330557,0.0364835821092128,RHS,,
142,142,10445,IN09A002,intrinsic neuron,IR,09A,4204994768,gaba,0.7074055075645447,0.0065599554218351,0.7080157995223999,0.2807728052139282,RHS,,
143,143,10448,AN09B007,ascending neuron,CA,09B,1952644518,acetylcholine,0.7617706060409546,0.7617706060409546,0.0636628493666648,0.1573503613471985,LHS,,
144,144,10449,AN19A018,ascending neuron,BA,19A,4113766108,acetylcholine,0.8540016412734985,0.8540016412734985,0.0171692408621311,0.1244200319051742,RHS,,
145,145,10450,IN19B005,intrinsic neuron,BR,19B,4657031666,acetylcholine,0.8207518458366394,0.8207518458366394,0.0263876933604478,0.1470491886138916,RHS,,
146,146,10454,IN18B005,intrinsic neuron,BI,18B,4291195089,acetylcholine,0.7464778423309326,0.7464778423309326,0.1069647371768951,0.1414717584848404,RHS,,
147,147,10456,IN07B007,intrinsic neuron,BI,07B,4130371665,glutamate,0.9293721318244934,0.0174191910773515,0.0507903583347797,0.9293721318244934,LHS,,
148,148,10463,IN07B009,intrinsic neuron,BI,07B,4083907468,glutamate,0.9614139199256896,0.0151515677571296,0.0192376021295785,0.9617328643798828,LHS,,
149,149,10465,DNg35,descending neuron,xl,,4035266862,acetylcholine,0.8412741422653198,0.8412741422653198,0.0405562482774257,0.1134012341499328,,,
150,150,10466,DNg74,descending neuron,xl,,5690258628,gaba,0.9298824667930604,0.00530247669667,0.9298824667930604,0.0599946901202201,,,
151,151,10472,INXXX032,intrinsic neuron,BI,TBD,4381874067,acetylcholine,0.6859413385391235,0.6859413385391235,0.052531149238348,0.2546789944171905,RHS,,
152,152,10476,DNg35,descending neuron,xl,,4030125726,acetylcholine,0.8131029605865479,0.8131029605865479,0.0684188306331634,0.1115111112594604,,,
153,153,10477,IN00A001,intrinsic neuron,BI,00A,8904314085,gaba,0.4038634598255157,0.1973097920417785,0.4026207029819488,0.3006329536437988,Midline,,
154,154,10485,IN18B005,intrinsic neuron,BI,18B,4018963375,acetylcholine,0.8423319458961487,0.8423319458961487,0.0372602902352809,0.1152482703328132,RHS,,
155,155,10490,IN18B005,intrinsic neuron,BI,18B,4433354930,acetylcholine,0.7469998002052307,0.7479471564292908,0.0952063798904419,0.1504479199647903,LHS,,
156,156,10491,DNd03,descending neuron,xn,,5093916803,glutamate,0.7990487217903137,0.0864436998963356,0.1029049307107925,0.7990487217903137,,,
157,157,10502,AN03B009,ascending neuron,BA,03B,5238365769,gaba,0.8413090109825134,0.0047608846798539,0.8451748490333557,0.1463366895914077,RHS,,
158,158,10503,IN19A002,intrinsic neuron,IR,19A,4881930770,gaba,0.8054183125495911,0.011753193102777,0.8067025542259216,0.1744352579116821,RHS,,
159,159,10506,DNa10,descending neuron,xn,,4005323614,acetylcholine,0.9104912877082824,0.9104912877082824,0.0156996585428714,0.0689963549375534,,,
160,160,10516,AN04A001,ascending neuron,BA,04A,4036087391,acetylcholine,0.8385483622550964,0.8399634957313538,0.0265035405755043,0.1250203400850296,LHS,,
161,161,10519,AN18B002,ascending neuron,BA,18B,4444527111,acetylcholine,0.866676390171051,0.866676390171051,0.0661218464374542,0.0622085928916931,RHS,,
162,162,10526,DNd02,descending neuron,xl,,4179545278,glutamate,0.6987478137016296,0.1382815241813659,0.1435969918966293,0.6994983553886414,,,
163,163,10528,AN19A018,ascending neuron,BA,19A,4237925744,acetylcholine,0.8847507238388062,0.8847507238388062,0.0169364642351865,0.0911945104598999,LHS,,
164,164,10530,IN08A003,intrinsic neuron,BR,08A,3860432232,glutamate,0.9507225155830384,0.015954690054059,0.0316939949989318,0.9510346055030824,LHS,,
165,165,10531,DNa10,descending neuron,xn,,3810231090,acetylcholine,0.9183916449546814,0.9183916449546814,0.0137200849130749,0.063639149069786,,,
166,166,10532,DNg74,descending neuron,xl,,5812268633,gaba,0.9497859477996826,0.005382324103266,0.9497859477996826,0.0406140461564064,,,
167,167,10535,DNxl014,descending neuron,xl,,3850754446,acetylcholine,0.8683843016624451,0.8683843016624451,0.0327392071485519,0.0950837433338165,,,
168,168,10536,INXXX032,intrinsic neuron,BI,TBD,3846852847,acetylcholine,0.7008395195007324,0.7008395195007324,0.0431020595133304,0.2451033592224121,LHS,,
169,169,10538,IN08B004,intrinsic neuron,BI,08B,3861511171,acetylcholine,0.962974727153778,0.962974727153778,0.009014974348247,0.0259024426341056,RHS,,
170,170,10545,IN18B005,intrinsic neuron,BI,18B,3894587009,acetylcholine,0.8173173069953918,0.8173173069953918,0.0540893748402595,0.1231962218880653,LHS,,
171,171,10551,IN19A015,intrinsic neuron,IR,19A,2488163617,gaba,0.5224151015281677,0.0272077769041061,0.523296594619751,0.4327375292778015,LHS,,
172,172,10553,IN13A012,intrinsic neuron,IR,13A,2061595958,gaba,0.7845054268836975,0.0172999091446399,0.7851210832595825,0.195109561085701,RHS,,
173,173,10557,ANXXX006,ascending neuron,BA,TBD,5275736340,acetylcholine,0.7678151726722717,0.768392026424408,0.0448211207985878,0.1814034581184387,RHS,,
174,174,10562,DNxl014,descending neuron,xl,,3743656023,acetylcholine,0.8585283160209656,0.8585283160209656,0.0348582789301872,0.0987884551286697,,,
175,175,10568,AN19B009,ascending neuron,BA,19B,3716852951,acetylcholine,0.9657368659973145,0.9664844870567322,0.0053402557969093,0.0245798956602811,RHS,,
176,176,10579,IN08B004,intrinsic neuron,BI,08B,3815890344,acetylcholine,0.9644991159439088,0.9647423028945924,0.0068817217834293,0.0259489770978689,LHS,,
177,177,10584,IN13A002,intrinsic neuron,IR,13A,4713226048,gaba,0.7857844829559326,0.0090851299464702,0.7860496044158936,0.1979557424783706,LHS,,
